datetime,weekend,vacation,season,templeture,windspeed,humidity,rainfall,energy_usage
20180317_0,True,False,1.0,3,2,69,0.0,92.288
20180317_1,True,False,1.0,2,2,70,0.0,90.79013849103812
20180317_2,True,False,1.0,2,3,71,0.0,86.72
20180317_3,True,False,1.0,1,3,71,0.0,88.576
20180317_4,True,False,1.0,1,4,71,0.0,83.008
20180317_5,True,False,1.0,0,3,72,0.0,81.984
20180317_6,True,False,1.0,0,2,73,0.0,80.48
20180317_7,True,False,1.0,0,2,74,0.0,126.00888161229054
20180317_8,True,False,1.0,2,2,69,0.0,176.384
20180317_9,True,False,1.0,4,2,62,0.0,189.728
20180317_10,True,False,1.0,6,2,58,0.0,195.104
20180317_11,True,False,1.0,8,2,55,0.0,145.664
20180317_12,True,False,1.0,9,1,54,0.0,108.128
20180317_13,True,False,1.0,10,1,46,0.0,110.72
20180317_14,True,False,1.0,13,1,41,0.0,117.01320028223546
20180317_15,True,False,1.0,14,1,38,0.0,117.472
20180317_16,True,False,1.0,14,0,39,0.0,118.816
20180317_17,True,False,1.0,14,0,40,0.0,109.376
20180317_18,True,False,1.0,13,0,42,0.0,107.39460509958664
20180317_19,True,False,1.0,11,0,47,0.0,108.128
20180317_20,True,False,1.0,10,1,61,0.0,113.504
20180317_21,True,False,1.0,9,1,72,0.0,110.112
20180317_22,True,False,1.0,8,1,75,0.0,100.8
20180317_23,True,False,1.0,8,0,74,0.0,96.064
20180318_0,True,False,1.0,7,0,73,0.0,103.648
20180318_1,True,False,1.0,6,0,80,0.0,95.712
20180318_2,True,False,1.0,6,0,82,0.0,97.312
20180318_3,True,False,1.0,5,0,82,0.0,92.16
20180318_4,True,False,1.0,4,1,86,0.0,94.688
20180318_5,True,False,1.0,4,0,88,0.0,93.824
20180318_6,True,False,1.0,3,0,89,0.0,91.776
20180318_7,True,False,1.0,3,0,92,0.0,85.74462922460003
20180318_8,True,False,1.0,4,1,91,0.0,85.184
20180318_9,True,False,1.0,5,0,87,0.0,93.248
20180318_10,True,False,1.0,6,0,79,0.0,93.376
20180318_11,True,False,1.0,8,1,75,0.0,100.0
20180318_12,True,False,1.0,9,0,72,0.0,94.24
20180318_13,True,False,1.0,9,0,67,0.0,82.496
20180318_14,True,False,1.0,10,0,66,0.0,86.752
20180318_15,True,False,1.0,11,0,65,0.0,91.488
20180318_16,True,False,1.0,11,0,67,0.0,97.12
20180318_17,True,False,1.0,11,0,76,0.0,92.544
20180318_18,True,False,1.0,10,1,86,0.5,100.576
20180318_19,True,False,1.0,9,0,92,0.0,104.832
20180318_20,True,False,1.0,9,0,95,0.0,106.144
20180318_21,True,False,1.0,9,0,96,3.8,104.288
20180318_22,True,False,1.0,9,0,97,0.0,102.496
20180318_23,True,False,1.0,9,0,97,0.0,99.808
20180324_0,True,False,1.0,5,1,59,0.0,104.48
20180324_1,True,False,1.0,4,1,63,0.0,98.10185995635462
20180324_2,True,False,1.0,3,0,76,0.0,98.272
20180324_3,True,False,1.0,3,0,80,0.0,96.16
20180324_4,True,False,1.0,2,0,81,0.0,98.752
20180324_5,True,False,1.0,2,0,81,0.0,98.848
20180324_6,True,False,1.0,2,1,86,0.0,96.256
20180324_7,True,False,1.0,1,0,86,0.0,93.536
20180324_8,True,False,1.0,2,0,84,0.0,136.29386028080017
20180324_9,True,False,1.0,4,0,73,0.0,193.248
20180324_10,True,False,1.0,7,1,58,0.0,206.336
20180324_11,True,False,1.0,9,1,48,0.0,128.512
20180324_12,True,False,1.0,13,1,38,0.0,109.024
20180324_13,True,False,1.0,13,1,43,0.0,109.984
20180324_14,True,False,1.0,13,2,46,0.0,118.432
20180324_15,True,False,1.0,14,3,48,0.0,110.624
20180324_16,True,False,1.0,14,3,55,0.0,111.776
20180324_17,True,False,1.0,14,2,58,0.0,112.896
20180324_18,True,False,1.0,13,2,63,0.0,107.81544377586455
20180324_19,True,False,1.0,12,2,66,0.0,102.336
20180324_20,True,False,1.0,10,1,70,0.0,105.504
20180324_21,True,False,1.0,9,3,75,0.0,108.8
20180324_22,True,False,1.0,8,1,79,0.0,106.368
20180324_23,True,False,1.0,7,0,82,0.0,104.736
20180325_0,True,False,1.0,7,0,85,0.0,100.672
20180325_1,True,False,1.0,6,0,88,0.0,99.008
20180325_2,True,False,1.0,5,1,91,0.0,94.72
20180325_3,True,False,1.0,4,1,94,0.0,89.44
20180325_4,True,False,1.0,5,0,97,0.0,88.288
20180325_5,True,False,1.0,4,1,95,0.0,87.488
20180325_6,True,False,1.0,4,0,96,0.0,88.256
20180325_7,True,False,1.0,5,0,97,0.0,89.088
20180325_8,True,False,1.0,5,0,95,0.0,88.928
20180325_9,True,False,1.0,6,0,94,0.0,90.88
20180325_10,True,False,1.0,8,0,84,0.0,91.04
20180325_11,True,False,1.0,11,1,70,0.0,88.8
20180325_12,True,False,1.0,14,0,61,0.0,84.544
20180325_13,True,False,1.0,17,1,50,0.0,90.59432777783913
20180325_14,True,False,1.0,18,1,47,0.0,95.488
20180325_15,True,False,1.0,18,1,34,0.0,95.936
20180325_16,True,False,1.0,19,2,29,0.0,94.24
20180325_17,True,False,1.0,18,1,39,0.0,91.296
20180325_18,True,False,1.0,17,1,48,0.0,92.192
20180325_19,True,False,1.0,15,1,51,0.0,91.84
20180325_20,True,False,1.0,13,1,53,0.0,90.752
20180325_21,True,False,1.0,12,1,60,0.0,90.336
20180325_22,True,False,1.0,11,1,67,0.0,87.808
20180325_23,True,False,1.0,10,0,73,0.0,85.376
20180331_0,True,False,1.0,13,1,78,0.0,79.936
20180331_1,True,False,1.0,12,0,77,0.0,78.848
20180331_2,True,False,1.0,11,0,80,0.0,75.74302039450873
20180331_3,True,False,1.0,11,0,83,0.0,75.09363060259498
20180331_4,True,False,1.0,10,0,85,0.0,74.72
20180331_5,True,False,1.0,9,0,87,0.0,74.304
20180331_6,True,False,1.0,9,0,90,0.0,72.928
20180331_7,True,False,1.0,9,1,90,0.0,73.536
20180331_8,True,False,1.0,10,0,85,0.0,74.496
20180331_9,True,False,1.0,12,1,72,0.0,75.168
20180331_10,True,False,1.0,15,1,62,0.0,79.904
20180331_11,True,False,1.0,17,1,56,0.0,86.208
20180331_12,True,False,1.0,20,0,49,0.0,82.67174242572555
20180331_13,True,False,1.0,21,2,42,0.0,82.592
20180331_14,True,False,1.0,22,2,40,0.0,90.88
20180331_15,True,False,1.0,22,1,40,0.0,93.02187395528753
20180331_16,True,False,1.0,22,2,38,0.0,89.792
20180331_17,True,False,1.0,21,2,36,0.0,85.984
20180331_18,True,False,1.0,20,2,38,0.0,84.8
20180331_19,True,False,1.0,18,1,41,0.0,99.09674222201606
20180331_20,True,False,1.0,17,1,44,0.0,118.83805919437978
20180331_21,True,False,1.0,16,2,45,0.0,135.072
20180331_22,True,False,1.0,15,1,48,0.0,128.096
20180331_23,True,False,1.0,14,2,50,0.0,106.464
20180401_0,True,False,1.0,14,1,52,0.0,76.128
20180401_1,True,False,1.0,13,1,55,0.0,74.816
20180401_2,True,False,1.0,12,0,60,0.0,74.624
20180401_3,True,False,1.0,11,0,66,0.0,73.728
20180401_4,True,False,1.0,10,0,68,0.0,71.904
20180401_5,True,False,1.0,10,1,71,0.0,73.44
20180401_6,True,False,1.0,10,0,72,0.0,70.56
20180401_7,True,False,1.0,10,0,73,0.0,74.72
20180401_8,True,False,1.0,11,0,71,0.0,73.66272920035216
20180401_9,True,False,1.0,13,0,66,0.0,71.68
20180401_10,True,False,1.0,15,1,57,0.0,66.624
20180401_11,True,False,1.0,17,1,55,0.0,72.864
20180401_12,True,False,1.0,18,1,65,0.0,70.304
20180401_13,True,False,1.0,19,1,71,0.0,73.856
20180401_14,True,False,1.0,20,2,70,0.0,71.264
20180401_15,True,False,1.0,20,2,71,0.0,76.16
20180401_16,True,False,1.0,20,2,71,0.0,74.528
20180401_17,True,False,1.0,20,2,71,0.0,71.168
20180401_18,True,False,1.0,20,1,72,0.0,68.192
20180401_19,True,False,1.0,19,2,76,0.0,69.888
20180401_20,True,False,1.0,18,0,78,0.0,71.872
20180401_21,True,False,1.0,17,1,82,0.0,68.16
20180401_22,True,False,1.0,17,0,83,0.0,72.064
20180401_23,True,False,1.0,16,1,85,0.0,69.216
20180407_0,True,False,1.0,3,2,79,0.0,83.328
20180407_1,True,False,1.0,3,2,68,0.0,79.296
20180407_2,True,False,1.0,3,3,60,0.0,71.296
20180407_3,True,False,1.0,3,1,58,0.0,68.288
20180407_4,True,False,1.0,3,2,60,0.0,73.344
20180407_5,True,False,1.0,3,2,58,0.0,69.76
20180407_6,True,False,1.0,2,2,54,0.0,69.44
20180407_7,True,False,1.0,2,3,56,0.0,95.73798478512488
20180407_8,True,False,1.0,3,2,51,0.0,138.17010774859895
20180407_9,True,False,1.0,4,4,43,0.0,171.729434049245
20180407_10,True,False,1.0,5,3,40,0.0,171.584
20180407_11,True,False,1.0,6,4,38,0.0,127.61443590883835
20180407_12,True,False,1.0,7,5,29,0.0,88.768
20180407_13,True,False,1.0,9,3,26,0.0,93.76
20180407_14,True,False,1.0,8,6,25,0.0,95.04
20180407_15,True,False,1.0,8,4,26,0.0,99.776
20180407_16,True,False,1.0,8,4,30,0.0,102.528
20180407_17,True,False,1.0,7,3,33,0.0,93.568
20180407_18,True,False,1.0,6,5,32,0.0,91.072
20180407_19,True,False,1.0,5,3,39,0.0,89.984
20180407_20,True,False,1.0,4,2,46,0.0,98.368
20180407_21,True,False,1.0,4,2,53,0.0,102.912
20180407_22,True,False,1.0,4,2,56,0.0,99.52
20180407_23,True,False,1.0,3,1,58,0.0,113.664
20180408_0,True,False,1.0,2,0,70,0.0,103.424
20180408_1,True,False,1.0,1,2,79,0.0,95.488
20180408_2,True,False,1.0,1,1,79,0.0,97.344
20180408_3,True,False,1.0,1,1,76,0.0,84.672
20180408_4,True,False,1.0,0,1,81,0.0,74.944
20180408_5,True,False,1.0,1,2,82,0.0,77.632
20180408_6,True,False,1.0,1,2,81,0.0,74.112
20180408_7,True,False,1.0,1,1,76,0.0,70.016
20180408_8,True,False,1.0,3,2,69,0.0,70.016
20180408_9,True,False,1.0,5,3,61,0.0,69.632
20180408_10,True,False,1.0,7,4,46,0.0,67.072
20180408_11,True,False,1.0,8,3,38,0.0,76.352
20180408_12,True,False,1.0,10,4,36,0.0,70.848
20180408_13,True,False,1.0,11,5,33,0.0,75.072
20180408_14,True,False,1.0,12,4,36,0.0,77.824
20180408_15,True,False,1.0,12,4,41,0.0,92.544
20180408_16,True,False,1.0,13,3,41,0.0,82.304
20180408_17,True,False,1.0,13,4,42,0.0,96.384
20180408_18,True,False,1.0,13,5,42,0.0,85.504
20180408_19,True,False,1.0,12,2,44,0.0,85.44
20180408_20,True,False,1.0,12,2,47,0.0,94.848
20180408_21,True,False,1.0,11,2,56,0.0,102.464
20180408_22,True,False,1.0,11,2,64,0.0,113.856
20180408_23,True,False,1.0,11,2,70,0.0,106.304
20180414_0,True,False,1.0,13,4,41,0.0,92.48
20180414_1,True,False,1.0,12,3,39,0.0,88.448
20180414_2,True,False,1.0,12,2,46,0.0,86.272
20180414_3,True,False,1.0,12,3,48,0.0,79.744
20180414_4,True,False,1.0,8,4,84,2.3,82.688
20180414_5,True,False,1.0,8,1,93,5.8,81.83602005662604
20180414_6,True,False,1.0,7,1,91,6.0,79.296
20180414_7,True,False,1.0,7,1,94,4.0,80.256
20180414_8,True,False,1.0,7,2,96,5.3,80.384
20180414_9,True,False,1.0,7,2,97,3.3,86.912
20180414_10,True,False,1.0,7,2,98,4.1,94.272
20180414_11,True,False,1.0,8,2,98,3.6,97.984
20180414_12,True,False,1.0,8,0,97,1.6,97.984
20180414_13,True,False,1.0,9,1,97,0.4,100.352
20180414_14,True,False,1.0,9,0,96,0.3,104.832
20180414_15,True,False,1.0,9,1,95,0.0,108.608
20180414_16,True,False,1.0,9,2,97,0.0,105.792
20180414_17,True,False,1.0,9,2,96,0.0,101.312
20180414_18,True,False,1.0,9,2,96,0.0,92.928
20180414_19,True,False,1.0,8,2,94,0.0,93.312
20180414_20,True,False,1.0,8,1,94,0.0,93.184
20180414_21,True,False,1.0,8,1,91,0.0,90.56
20180414_22,True,False,1.0,8,1,88,0.0,89.856
20180414_23,True,False,1.0,8,1,88,0.0,83.84
20180415_0,True,False,1.0,8,1,87,0.0,86.784
20180415_1,True,False,1.0,7,1,87,0.0,80.576
20180415_2,True,False,1.0,7,2,86,0.0,75.584
20180415_3,True,False,1.0,7,1,84,0.0,75.712
20180415_4,True,False,1.0,6,0,85,0.0,73.792
20180415_5,True,False,1.0,6,1,89,0.0,72.704
20180415_6,True,False,1.0,5,1,92,0.0,73.408
20180415_7,True,False,1.0,6,1,92,0.0,71.616
20180415_8,True,False,1.0,7,1,88,0.0,68.032
20180415_9,True,False,1.0,9,1,79,0.0,74.048
20180415_10,True,False,1.0,10,2,70,0.0,75.2
20180415_11,True,False,1.0,12,2,62,0.0,76.864
20180415_12,True,False,1.0,14,2,53,0.0,79.50281891591743
20180415_13,True,False,1.0,14,2,50,0.0,79.96094859369218
20180415_14,True,False,1.0,15,2,48,0.0,82.816
20180415_15,True,False,1.0,15,3,45,0.0,79.488
20180415_16,True,False,1.0,16,3,44,0.0,84.224
20180415_17,True,False,1.0,15,2,43,0.0,86.848
20180415_18,True,False,1.0,13,2,55,0.0,89.728
20180415_19,True,False,1.0,11,2,62,0.0,87.424
20180415_20,True,False,1.0,10,1,69,0.0,85.312
20180415_21,True,False,1.0,9,1,72,0.0,87.04
20180415_22,True,False,1.0,8,1,78,0.0,85.12
20180415_23,True,False,1.0,7,2,82,0.0,83.136
20180421_0,True,False,1.0,16,0,54,0.0,80.32
20180421_1,True,False,1.0,15,1,62,0.0,78.08
20180421_2,True,False,1.0,14,1,67,0.0,76.672
20180421_3,True,False,1.0,13,0,68,0.0,79.488
20180421_4,True,False,1.0,12,1,74,0.0,73.472
20180421_5,True,False,1.0,11,0,77,0.0,74.752
20180421_6,True,False,1.0,11,0,79,0.0,75.52
20180421_7,True,False,1.0,11,0,79,0.0,77.568
20180421_8,True,False,1.0,14,0,74,0.0,75.456
20180421_9,True,False,1.0,18,1,62,0.0,82.24
20180421_10,True,False,1.0,21,1,49,0.0,87.68
20180421_11,True,False,1.0,24,1,38,0.0,90.24
20180421_12,True,False,1.0,26,1,31,0.0,93.888
20180421_13,True,False,1.0,28,2,17,0.0,97.216
20180421_14,True,False,1.0,28,2,14,0.0,106.176
20180421_15,True,False,1.0,29,2,16,0.0,104.32
20180421_16,True,False,1.0,29,2,16,0.0,100.608
20180421_17,True,False,1.0,27,3,16,0.0,104.128
20180421_18,True,False,1.0,25,2,25,0.0,93.696
20180421_19,True,False,1.0,21,2,46,0.0,87.488
20180421_20,True,False,1.0,19,2,50,0.0,86.912
20180421_21,True,False,1.0,18,1,54,0.0,82.112
20180421_22,True,False,1.0,17,1,58,0.0,80.72909624705892
20180421_23,True,False,1.0,16,0,63,0.0,78.016
20180422_0,True,False,1.0,15,0,67,0.0,76.096
20180422_1,True,False,1.0,14,1,72,0.0,75.392
20180422_2,True,False,1.0,13,0,74,0.0,72.576
20180422_3,True,False,1.0,13,0,75,0.0,69.952
20180422_4,True,False,1.0,13,1,75,0.0,73.472
20180422_5,True,False,1.0,13,0,78,0.0,73.472
20180422_6,True,False,1.0,12,1,81,0.0,73.792
20180422_7,True,False,1.0,13,0,79,0.0,73.88560253152882
20180422_8,True,False,1.0,15,0,76,0.0,73.024
20180422_9,True,False,1.0,15,0,87,0.3,76.224
20180422_10,True,False,1.0,15,0,88,0.7,77.40799943340313
20180422_11,True,False,1.0,15,0,90,0.4,78.592
20180422_12,True,False,1.0,15,0,93,0.4,80.256
20180422_13,True,False,1.0,16,2,86,0.0,80.704
20180422_14,True,False,1.0,17,0,81,0.2,83.264
20180422_15,True,False,1.0,20,2,70,0.0,89.92
20180422_16,True,False,1.0,21,5,66,0.0,92.8
20180422_17,True,False,1.0,20,5,72,0.0,91.712
20180422_18,True,False,1.0,19,5,60,0.0,80.704
20180422_19,True,False,1.0,18,3,64,0.2,78.144
20180422_20,True,False,1.0,18,5,62,0.0,77.44
20180422_21,True,False,1.0,18,5,61,0.0,81.152
20180422_22,True,False,1.0,17,5,60,0.0,77.696
20180422_23,True,False,1.0,17,5,63,0.0,81.664
20180428_0,True,False,1.0,14,1,76,0.0,81.152
20180428_1,True,False,1.0,13,0,79,0.0,76.544
20180428_2,True,False,1.0,12,1,88,0.0,77.696
20180428_3,True,False,1.0,11,1,90,0.0,75.712
20180428_4,True,False,1.0,10,0,92,0.0,75.072
20180428_5,True,False,1.0,10,1,94,0.0,73.984
20180428_6,True,False,1.0,9,0,95,0.0,73.6
20180428_7,True,False,1.0,10,0,94,0.0,75.008
20180428_8,True,False,1.0,12,0,88,0.0,75.776
20180428_9,True,False,1.0,15,1,76,0.0,78.208
20180428_10,True,False,1.0,17,2,63,0.0,83.61639431261844
20180428_11,True,False,1.0,19,1,48,0.0,92.352
20180428_12,True,False,1.0,21,4,39,0.0,92.608
20180428_13,True,False,1.0,21,4,34,0.0,99.904
20180428_14,True,False,1.0,22,4,32,0.0,107.2
20180428_15,True,False,1.0,22,4,23,0.0,108.672
20180428_16,True,False,1.0,22,3,16,0.0,104.512
20180428_17,True,False,1.0,21,3,19,0.0,101.376
20180428_18,True,False,1.0,20,2,28,0.0,97.856
20180428_19,True,False,1.0,18,2,32,0.0,93.568
20180428_20,True,False,1.0,17,2,38,0.0,94.336
20180428_21,True,False,1.0,15,2,38,0.0,90.624
20180428_22,True,False,1.0,14,1,52,0.0,89.664
20180428_23,True,False,1.0,12,1,58,0.0,83.776
20180429_0,True,False,1.0,11,1,68,0.0,82.944
20180429_1,True,False,1.0,10,0,72,0.0,80.256
20180429_2,True,False,1.0,9,0,76,0.0,77.44
20180429_3,True,False,1.0,8,1,79,0.0,76.672
20180429_4,True,False,1.0,7,0,81,0.0,75.3062886111104
20180429_5,True,False,1.0,7,1,84,0.0,75.008
20180429_6,True,False,1.0,6,0,86,0.0,75.84
20180429_7,True,False,1.0,7,0,83,0.0,75.584
20180429_8,True,False,1.0,10,0,71,0.0,77.14116977868372
20180429_9,True,False,1.0,14,0,59,0.0,77.504
20180429_10,True,False,1.0,16,0,43,0.0,81.03607438779676
20180429_11,True,False,1.0,19,1,31,0.0,83.072
20180429_12,True,False,1.0,22,2,27,0.0,81.23730532910633
20180429_13,True,False,1.0,23,3,23,0.0,79.616
20180429_14,True,False,1.0,24,3,25,0.0,85.888
20180429_15,True,False,1.0,24,3,22,0.0,87.232
20180429_16,True,False,1.0,25,1,21,0.0,95.36
20180429_17,True,False,1.0,24,2,16,0.0,95.55754898878484
20180429_18,True,False,1.0,23,1,26,0.0,92.77487304985038
20180429_19,True,False,1.0,20,1,34,0.0,88.96
20180429_20,True,False,1.0,18,2,40,0.0,85.312
20180429_21,True,False,1.0,17,1,49,0.0,80.512
20180429_22,True,False,1.0,16,1,57,0.0,83.328
20180429_23,True,False,1.0,16,2,58,0.0,79.68
20180505_0,True,False,1.0,12,3,46,0.0,-198.75588693431334
20180505_1,True,False,1.0,12,3,45,0.0,-188.68865778156552
20180505_2,True,False,1.0,12,3,43,0.0,-175.72803952763246
20180505_3,True,False,1.0,12,3,39,0.0,-160.2789998774481
20180505_4,True,False,1.0,12,3,39,0.0,-142.74650653594642
20180505_5,True,False,1.0,14,3,33,0.0,-123.53552720806124
20180505_6,True,False,1.0,13,2,36,0.0,-103.05102959872644
20180505_7,True,False,1.0,15,2,35,0.0,-81.69798141287595
20180505_8,True,False,1.0,16,2,34,0.0,-59.881350355443686
20180505_9,True,False,1.0,18,2,34,0.0,-38.00610413136356
20180505_10,True,False,1.0,20,2,37,0.0,-16.477210445569447
20180505_11,True,False,1.0,21,2,39,0.0,4.300362997004768
20180505_12,True,False,1.0,23,2,37,0.0,23.92164849142509
20180505_13,True,False,1.0,24,2,33,0.0,41.981678332757696
20180505_14,True,False,1.0,24,3,32,0.0,58.07548481606868
20180505_15,True,False,1.0,23,2,37,0.0,71.7981002364241
20180505_16,True,False,1.0,24,1,37,0.0,82.74455688889009
20180505_17,True,False,1.0,24,2,36,0.0,90.50988706853275
20180505_18,True,False,1.0,23,1,38,0.0,94.976
20180505_19,True,False,1.0,21,1,43,0.0,94.016
20180505_20,True,False,1.0,21,1,47,0.0,94.08
20180505_21,True,False,1.0,20,1,56,0.0,88.512
20180505_22,True,False,1.0,20,2,60,0.0,89.088
20180505_23,True,False,1.0,20,2,61,0.0,80.576
20180506_0,True,False,1.0,20,1,60,0.0,83.008
20180506_1,True,False,1.0,19,1,62,0.0,80.0
20180506_2,True,False,1.0,17,1,86,1.0,80.704
20180506_3,True,False,1.0,16,0,94,1.9,75.264
20180506_4,True,False,1.0,16,0,93,1.4,78.208
20180506_5,True,False,1.0,15,0,94,0.2,74.88
20180506_6,True,False,1.0,15,1,94,0.3,70.336
20180506_7,True,False,1.0,15,2,96,1.4,72.832
20180506_8,True,False,1.0,15,1,97,1.5,74.176
20180506_9,True,False,1.0,15,0,96,1.5,75.072
20180506_10,True,False,1.0,15,1,96,1.4,73.472
20180506_11,True,False,1.0,16,1,96,1.7,78.848
20180506_12,True,False,1.0,16,0,97,2.8,80.96
20180506_13,True,False,1.0,16,1,97,1.8,77.952
20180506_14,True,False,1.0,16,1,98,1.1,86.016
20180506_15,True,False,1.0,16,1,98,0.9,86.656
20180506_16,True,False,1.0,16,1,98,0.6,87.9874257415797
20180506_17,True,False,1.0,16,0,98,0.4,91.008
20180506_18,True,False,1.0,16,0,98,0.1,93.056
20180506_19,True,False,1.0,16,0,98,0.2,86.016
20180506_20,True,False,1.0,16,0,98,0.1,82.176
20180506_21,True,False,1.0,16,0,98,0.2,83.584
20180506_22,True,False,1.0,16,0,98,0.0,82.752
20180506_23,True,False,1.0,16,1,98,0.0,82.112
20180512_0,True,False,1.0,16,0,61,0.0,87.296
20180512_1,True,False,1.0,16,1,50,0.0,81.472
20180512_2,True,False,1.0,15,0,56,0.0,79.552
20180512_3,True,False,1.0,14,0,85,0.0,79.0867439057861
20180512_4,True,False,1.0,14,0,91,0.0,78.464
20180512_5,True,False,1.0,14,1,89,0.0,74.56
20180512_6,True,False,1.0,14,1,93,0.4,72.99447780126138
20180512_7,True,False,1.0,13,1,92,2.2,73.664
20180512_8,True,False,1.0,12,1,95,1.7,75.456
20180512_9,True,False,1.0,13,0,96,2.1,83.328
20180512_10,True,False,1.0,13,0,96,2.3,94.912
20180512_11,True,False,1.0,14,0,96,2.4,98.048
20180512_12,True,False,1.0,15,0,98,0.9,103.424
20180512_13,True,False,1.0,16,0,98,0.3,105.984
20180512_14,True,False,1.0,17,0,97,0.0,110.656
20180512_15,True,False,1.0,17,3,95,0.9,125.44
20180512_16,True,False,1.0,17,2,95,0.7,116.096
20180512_17,True,False,1.0,17,1,97,1.9,110.4
20180512_18,True,False,1.0,16,1,97,2.2,96.192
20180512_19,True,False,1.0,16,0,98,1.7,92.224
20180512_20,True,False,1.0,16,0,98,1.7,93.952
20180512_21,True,False,1.0,16,0,98,1.0,90.944
20180512_22,True,False,1.0,16,0,98,0.5,92.672
20180512_23,True,False,1.0,16,1,98,0.3,84.48
20180513_0,True,False,1.0,16,0,98,0.2,82.24
20180513_1,True,False,1.0,16,0,98,0.7,78.784
20180513_2,True,False,1.0,16,2,98,1.5,81.216
20180513_3,True,False,1.0,17,1,98,0.1,77.568
20180513_4,True,False,1.0,16,2,98,0.0,74.496
20180513_5,True,False,1.0,15,0,98,0.0,76.48
20180513_6,True,False,1.0,15,1,98,0.0,73.40248067827324
20180513_7,True,False,1.0,15,1,97,0.0,73.344
20180513_8,True,False,1.0,15,0,96,0.0,72.64
20180513_9,True,False,1.0,15,1,93,0.0,74.03217306661324
20180513_10,True,False,1.0,16,1,90,0.0,74.368
20180513_11,True,False,1.0,17,1,82,0.0,76.096
20180513_12,True,False,1.0,19,1,79,0.0,80.128
20180513_13,True,False,1.0,19,1,76,0.0,82.24
20180513_14,True,False,1.0,20,1,71,0.0,82.112
20180513_15,True,False,1.0,21,3,66,0.0,86.1240375617982
20180513_16,True,False,1.0,22,2,66,0.0,88.64
20180513_17,True,False,1.0,22,2,63,0.0,87.296
20180513_18,True,False,1.0,21,2,69,0.0,80.064
20180513_19,True,False,1.0,19,1,77,0.0,86.528
20180513_20,True,False,1.0,18,1,85,0.0,83.84
20180513_21,True,False,1.0,17,1,87,0.0,89.92
20180513_22,True,False,1.0,16,1,90,0.0,81.152
20180513_23,True,False,1.0,15,1,92,0.0,79.36
20180519_0,True,False,1.0,15,1,93,0.0,121.92
20180519_1,True,False,1.0,15,1,93,0.0,105.536
20180519_2,True,False,1.0,14,0,93,0.0,100.928
20180519_3,True,False,1.0,14,1,93,0.0,92.864
20180519_4,True,False,1.0,14,2,93,0.0,92.096
20180519_5,True,False,1.0,14,1,93,0.0,85.568
20180519_6,True,False,1.0,14,4,88,0.0,85.76
20180519_7,True,False,1.0,14,3,87,0.0,81.8571586140764
20180519_8,True,False,1.0,15,3,80,0.0,87.296
20180519_9,True,False,1.0,17,5,73,0.0,109.88612208454572
20180519_10,True,False,1.0,18,5,67,0.0,136.39966712134898
20180519_11,True,False,1.0,19,5,63,0.0,148.736
20180519_12,True,False,1.0,20,4,60,0.0,139.904
20180519_13,True,False,1.0,21,4,57,0.0,141.75802558838214
20180519_14,True,False,1.0,21,4,57,0.0,152.704
20180519_15,True,False,1.0,21,2,55,0.0,155.456
20180519_16,True,False,1.0,21,4,51,0.0,151.808
20180519_17,True,False,1.0,21,4,50,0.0,135.78936266646818
20180519_18,True,False,1.0,20,4,51,0.0,123.008
20180519_19,True,False,1.0,19,5,49,0.0,124.416
20180519_20,True,False,1.0,18,3,50,0.0,119.616
20180519_21,True,False,1.0,17,3,49,0.0,115.24828534110658
20180519_22,True,False,1.0,16,2,53,0.0,108.16
20180519_23,True,False,1.0,15,1,58,0.0,104.128
20180520_0,True,False,1.0,14,1,55,0.0,98.752
20180520_1,True,False,1.0,13,0,55,0.0,95.616
20180520_2,True,False,1.0,12,1,56,0.0,93.76
20180520_3,True,False,1.0,12,1,58,0.0,89.536
20180520_4,True,False,1.0,11,0,62,0.0,90.624
20180520_5,True,False,1.0,11,0,66,0.0,83.072
20180520_6,True,False,1.0,11,2,64,0.0,82.048
20180520_7,True,False,1.0,13,2,62,0.0,80.7428105486507
20180520_8,True,False,1.0,16,3,50,0.0,82.944
20180520_9,True,False,1.0,17,2,47,0.0,86.208
20180520_10,True,False,1.0,19,3,39,0.0,90.88
20180520_11,True,False,1.0,21,4,33,0.0,86.912
20180520_12,True,False,1.0,21,5,37,0.0,90.816
20180520_13,True,False,1.0,22,4,40,0.0,92.224
20180520_14,True,False,1.0,21,2,41,0.0,98.624
20180520_15,True,False,1.0,21,4,40,0.0,97.6
20180520_16,True,False,1.0,20,4,42,0.0,99.42362198981976
20180520_17,True,False,1.0,20,4,42,0.0,98.816
20180520_18,True,False,1.0,20,6,42,0.0,102.208
20180520_19,True,False,1.0,18,4,45,0.0,94.912
20180520_20,True,False,1.0,17,5,51,0.0,99.136
20180520_21,True,False,1.0,16,4,55,0.0,93.824
20180520_22,True,False,1.0,15,3,58,0.0,91.94646132773173
20180520_23,True,False,1.0,14,2,61,0.0,88.0
20180526_0,True,False,1.0,17,0,61,0.0,94.208
20180526_1,True,False,1.0,16,0,66,0.0,86.464
20180526_2,True,False,1.0,15,0,69,0.0,82.112
20180526_3,True,False,1.0,14,1,76,0.0,80.768
20180526_4,True,False,1.0,13,0,80,0.0,78.016
20180526_5,True,False,1.0,13,1,82,0.0,77.056
20180526_6,True,False,1.0,12,0,85,0.0,76.992
20180526_7,True,False,1.0,14,0,82,0.0,78.57419968987887
